Date,Action,Price,Amount_USD,Shares,Cash,Total_Value,Type
2023-11-09,INTRADAY_BUY,365.7855864180051,5.0,0.48644287130210717,825.0,1002.9337909380995,Volatility Dip
2023-11-15,INTRADAY_BUY,379.10948014935116,5.0,0.49963167364498245,820.0,1009.4151040616996,Volatility Dip
2023-11-29,INTRADAY_BUY,384.4351678244648,5.0,0.5126377678280283,815.0,1012.0759863081271,Volatility Dip
2023-11-30,INTRADAY_BUY,381.8800277196087,5.0,0.5257308851346794,810.0,1010.7661249882858,Volatility Dip
2023-12-04,GAP_BUY,380.4311361273443,5.0,0.538873868253512,805.0,1010.0043979290205,Bearish Gap x1
2023-12-14,INTRADAY_BUY,396.46682831749195,5.0,0.551485263817723,800.0,1018.6456134096479,Volatility Dip
2023-12-20,INTRADAY_BUY,400.56450113052733,5.0,0.5639676480177416,795.0,1020.9054195819836,Volatility Dip
2023-12-29,INTRADAY_BUY,403.6508004840748,5.0,0.5763545923617235,790.0,1022.6459925694824,Volatility Dip
2024-01-09,GAP_BUY,397.01905052593867,5.0,0.5889484464686647,785.0,1018.8237530257159,Bearish Gap x1
2024-01-11,INTRADAY_BUY,402.18842563247665,5.0,0.6013804302885299,780.0,1021.8682484639253,Volatility Dip
2024-01-17,GAP_BUY,401.22719441535935,5.0,0.613842197759914,775.0,1021.2901828209685,Bearish Gap x1
2024-01-25,INTRADAY_BUY,420.4139616597736,5.0,0.6257352376110651,770.0,1033.0678301941875,Volatility Dip
2024-01-31,GAP_BUY,415.72857054302847,5.0,0.6377623157439655,765.0,1030.1360158704504,Bearish Gap x1
2024-02-05,INTRADAY_BUY,421.1108251625842,5.0,0.6496356747298562,760.0,1033.5686150405418,Volatility Dip
2024-02-06,INTRADAY_BUY,421.64075796964505,5.0,0.6614941108641541,755.0,1033.9128782972184,Volatility Dip
2024-02-13,GAP_BUY,422.0802438633787,10.0,0.6851862882294535,745.0,1034.203595627731,Bearish Gap x2
2024-02-16,INTRADAY_BUY,426.8228837537818,5.0,0.6969007491693789,740.0,1037.4531874506451,Volatility Dip
2024-02-22,GAP_SELL,429.20250225212544,10.0,0.6736017237733767,750.0,1039.1115453648783,Bullish Gap x1
2024-02-23,INTRADAY_BUY,431.49451464830116,5.0,0.68518935659433,745.0,1040.6554488658521,Volatility Dip
2024-02-29,INTRADAY_BUY,430.10091049549123,5.0,0.696814535425595,740.0,1039.700566133041,Volatility Dip
2024-03-05,GAP_BUY,435.5740673406185,5.0,0.7082936393826494,735.0,1043.5143413773899,Bearish Gap x1
2024-03-08,INTRADAY_BUY,437.54025777615414,5.0,0.7197211592762771,730.0,1044.9069815566947,Volatility Dip
2024-03-12,INTRADAY_BUY,431.57306280747486,5.0,0.7313066830980697,725.0,1040.6122650762093,Volatility Dip
2024-03-13,INTRADAY_BUY,434.4388867413789,5.0,0.7428157817367845,720.0,1042.7080612716559,Volatility Dip
2024-03-21,INTRADAY_BUY,441.13584479394825,5.0,0.7541501587977452,715.0,1047.6826674027336,Volatility Dip
2024-03-26,INTRADAY_BUY,438.60040866167606,5.0,0.7655500569767203,710.0,1045.7705678409588,Volatility Dip
2024-03-27,INTRADAY_BUY,438.7379923019853,5.0,0.7769463802669961,705.0,1045.8758950046367,Volatility Dip
2024-04-04,INTRADAY_BUY,438.62987245291885,5.0,0.7883455126882306,700.0,1045.7918916792696,Volatility Dip
2024-04-09,INTRADAY_BUY,435.3180038210678,5.0,0.7998313689039437,695.0,1043.180994904737,Volatility Dip
2024-04-10,GAP_BUY,432.252858364519,5.0,0.8113986724006009,690.0,1040.7293954183356,Bearish Gap x1
2024-04-17,INTRADAY_BUY,425.6280862636396,5.0,0.823146017468668,685.0,1035.3540641307256,Volatility Dip
2024-04-18,INTRADAY_BUY,419.13213838515685,5.0,0.8350754295611507,680.0,1030.0069505048684,Volatility Dip
2024-04-19,INTRADAY_BUY,414.93583936051806,5.0,0.8471254853184595,675.0,1026.5027242943013,Volatility Dip
2024-04-29,INTRADAY_BUY,425.6576196128279,5.0,0.8588720153219584,670.0,1035.5854175940171,Volatility Dip
2024-04-30,INTRADAY_BUY,423.7117481688716,5.0,0.8706724905780924,665.0,1033.914163065389,Volatility Dip
2024-05-02,INTRADAY_BUY,417.96264500080656,5.0,0.8826352821332811,660.0,1028.9085770914594,Volatility Dip
2024-05-22,INTRADAY_BUY,448.1919879125646,5.0,0.893791215605647,655.0,1055.5900617010825,Volatility Dip
2024-05-23,INTRADAY_BUY,452.6045248296552,5.0,0.9048383875310312,650.0,1059.5339484361139,Volatility Dip
2024-05-29,GAP_BUY,450.5320959428548,5.0,0.9159363759874056,645.0,1057.6587352239085,Bearish Gap x1
2024-06-05,INTRADAY_BUY,450.07886607248395,5.0,0.9270455401293068,640.0,1057.2436054989519,Volatility Dip
2024-06-13,INTRADAY_BUY,469.4783342511207,5.0,0.9376956588573109,635.0,1075.2277959548373,Volatility Dip
2024-06-20,INTRADAY_BUY,478.02821686773507,5.0,0.9481552924596165,630.0,1083.2449837681763,Volatility Dip
2024-06-28,INTRADAY_BUY,474.8409407213683,5.0,0.958685134289186,625.0,1080.2229510214684,Volatility Dip
2024-07-01,INTRADAY_BUY,472.50811600562685,5.0,0.9692669631099643,620.0,1077.9865066455845,Volatility Dip
2024-07-11,INTRADAY_BUY,495.1768176925288,5.0,0.9793643663432163,615.0,1099.9585302872938,Volatility Dip
2024-07-16,INTRADAY_BUY,489.81227378636953,5.0,0.9895723588080616,610.0,1094.704687143918,Volatility Dip
2024-07-17,GAP_BUY,483.74340981561966,10.0,1.0102444750521082,600.0,1088.6991071090974,Bearish Gap x2
2024-07-18,INTRADAY_BUY,477.91200400334196,5.0,1.020706652101683,595.0,1082.8079616054574,Volatility Dip
2024-07-25,INTRADAY_BUY,456.44419714326017,5.0,1.0316608936744611,590.0,1060.8956283373377,Volatility Dip
2024-07-29,INTRADAY_BUY,458.4029650852954,5.0,1.0425683274845143,585.0,1062.9164126229186,Volatility Dip
2024-07-30,INTRADAY_BUY,458.5407732392277,5.0,1.053472483214612,580.0,1063.0600870394776,Volatility Dip
2024-07-31,GAP_SELL,463.52301742956,10.0,1.0318985815441957,590.0,1068.3087441986486,Bullish Gap x1
2024-08-01,INTRADAY_BUY,464.35803188387865,5.0,1.0426661351487176,585.0,1069.1703944296287,Volatility Dip
2024-08-02,GAP_BUY,446.7008203668183,10.0,1.065052483111518,575.0,1050.7598179396318,Bearish Gap x2
2024-08-05,GAP_BUY,420.76401989618296,25.0,1.1244682097845553,550.0,1023.1357641944139,Bearish Gap x5
2024-08-06,INTRADAY_SELL,441.5614412874478,5.0,1.1131447572987094,555.0,1046.5218033943843,Volatility Spike
2024-08-14,INTRADAY_BUY,456.2374649764367,5.0,1.124103962501768,550.0,1062.858342221774,Volatility Dip
2024-08-22,INTRADAY_BUY,477.23280864726695,5.0,1.1345810292696052,545.0,1086.4592912362407,Volatility Dip
2024-08-23,INTRADAY_BUY,471.72066395756883,5.0,1.1451805225333767,540.0,1080.20531644072,Volatility Dip
2024-08-30,INTRADAY_BUY,467.58656269522,5.0,1.1558737297358666,535.0,1075.4710241968974,Volatility Dip
2024-09-03,INTRADAY_BUY,465.77542678266354,5.0,1.1666085167437115,530.0,1073.3775797745923,Volatility Dip
2024-09-04,GAP_BUY,454.40852713775496,5.0,1.1776118313854815,525.0,1060.116857839871,Bearish Gap x1
2024-09-11,INTRADAY_BUY,452.69397897430326,5.0,1.188656820345416,520.0,1058.09778563711,Volatility Dip
2024-09-16,INTRADAY_BUY,465.76562970979853,5.0,1.1993918331524265,515.0,1073.6354924370294,Volatility Dip
2024-09-17,INTRADAY_BUY,468.81696946057946,5.0,1.210056976109502,510.0,1077.2952444142895,Volatility Dip
2024-09-19,GAP_SELL,478.1261087929225,10.0,1.1891419919325323,520.0,1088.5598334049664,Bullish Gap x1
2024-09-20,INTRADAY_BUY,474.91966652115883,5.0,1.1996700882664357,515.0,1084.7469182549048,Volatility Dip
2024-09-24,INTRADAY_BUY,477.52882560985915,5.0,1.210140660369836,510.0,1087.8770483691471,Volatility Dip
2024-09-26,INTRADAY_BUY,486.3114212043274,5.0,1.2204221380032785,505.0,1098.5052244015983,Volatility Dip
2024-09-27,INTRADAY_BUY,483.4824865770862,5.0,1.230763774233783,500.0,1095.0527299555488,Volatility Dip
2024-10-01,INTRADAY_BUY,480.72254665392745,5.0,1.241164784202636,495.0,1091.6558958790636,Volatility Dip
2024-10-04,INTRADAY_BUY,480.4760900033911,5.0,1.251571129292492,490.0,1091.3500025635853,Volatility Dip
2024-10-15,INTRADAY_BUY,490.7075789700079,5.0,1.2617604970835805,485.0,1104.1554387638776,Volatility Dip
2024-10-16,INTRADAY_BUY,484.15271163150396,5.0,1.2720878171209937,480.0,1095.8847660925298,Volatility Dip
2024-10-17,INTRADAY_BUY,489.3374667827084,5.0,1.2823057144605823,475.0,1102.4802299551325,Volatility Dip
2024-10-28,INTRADAY_BUY,491.3285599827957,5.0,1.2924822040995625,470.0,1105.0334201436278,Volatility Dip
2024-10-30,INTRADAY_BUY,492.24529733576196,5.0,1.3026397414636817,465.0,1106.21828685817,Volatility Dip
2024-10-31,GAP_BUY,488.4907896798999,5.0,1.312875348983071,460.0,1101.3275159760144,Bearish Gap x1
2024-11-11,INTRADAY_BUY,507.9966876336102,5.0,1.322717932845756,455.0,1126.9363285592199,Volatility Dip
2024-11-12,INTRADAY_BUY,506.41955037759266,5.0,1.3325911693672763,450.0,1124.8502208281266,Volatility Dip
2024-11-14,INTRADAY_BUY,504.58616872089624,5.0,1.3425002796638879,445.0,1122.4070726223329,Volatility Dip
2024-11-21,INTRADAY_BUY,498.99729857102017,5.0,1.3525203739896858,440.0,1114.904012883119,Volatility Dip
2024-11-25,INTRADAY_BUY,502.60486906659116,5.0,1.362468546615402,435.0,1119.783325478983,Volatility Dip
2024-11-27,INTRADAY_BUY,500.89967319117505,5.0,1.3724505854699007,430.0,1117.4600497329102,Volatility Dip
2024-12-09,INTRADAY_BUY,518.0310476013238,5.0,1.3821025166102288,425.0,1140.972014572023,Volatility Dip
2024-12-10,INTRADAY_BUY,516.1285842245304,5.0,1.3917900250196156,420.0,1138.342615151198,Volatility Dip
2024-12-18,INTRADAY_BUY,527.4936864490998,5.0,1.4012688114552565,415.0,1154.1604510606817,Volatility Dip
2024-12-20,INTRADAY_SELL,516.2210548510782,5.0,1.391583038368294,420.0,1138.3644639793492,Volatility Spike
2024-12-27,GAP_BUY,522.6967134646023,5.0,1.4011488149863607,415.0,1147.3758806681928,Bearish Gap x1
2024-12-30,GAP_BUY,512.262836772703,10.0,1.4206700437036357,405.0,1132.7564667056245,Bearish Gap x2
2024-12-31,INTRADAY_BUY,510.32635006731766,5.0,1.4304676957342244,400.0,1130.005358053253,Volatility Dip
2025-01-07,INTRADAY_BUY,518.9058157897831,5.0,1.4401033557092238,395.0,1142.278006615899,Volatility Dip
2025-01-08,INTRADAY_BUY,508.52951542708445,5.0,1.449935626695109,390.0,1127.3350616437297,Volatility Dip
2025-01-10,GAP_BUY,508.25819448854884,5.0,1.4597731463932053,385.0,1126.9416637486786,Bearish Gap x1
2025-01-17,INTRADAY_BUY,516.200703368831,5.0,1.469459301346829,380.0,1138.5359249271041,Volatility Dip
2025-01-21,INTRADAY_BUY,517.8099664231115,5.0,1.4791153534204085,375.0,1140.9006714905304,Volatility Dip
2025-01-24,INTRADAY_BUY,526.2413047564748,5.0,1.4886166980598488,370.0,1153.37159346929,Volatility Dip
2025-01-31,INTRADAY_BUY,520.2188138491116,5.0,1.4982280382630315,365.0,1144.4064129406756,Volatility Dip
2025-02-03,GAP_BUY,510.2356481268789,10.0,1.5178268256796124,355.0,1129.4493541450001,Bearish Gap x2
2025-02-07,INTRADAY_BUY,523.3979571327088,5.0,1.5273797861599916,350.0,1149.4274598419333,Volatility Dip
2025-02-12,GAP_BUY,519.0100229717194,5.0,1.537013511480692,345.0,1142.7254179014371,Bearish Gap x1
2025-02-18,INTRADAY_BUY,532.8659439243759,5.0,1.546396734516446,340.0,1164.0221556196784,Volatility Dip
2025-02-20,INTRADAY_BUY,531.878670127093,5.0,1.5557973747015568,335.0,1162.4954386434865,Volatility Dip
2025-02-27,INTRADAY_BUY,511.54068149475097,5.0,1.5655717683732189,330.0,1130.8536493225788,Volatility Dip
2025-03-03,INTRADAY_BUY,505.014771336172,5.0,1.5754724688750497,325.0,1120.6368686153676,Volatility Dip
2025-03-04,INTRADAY_BUY,487.89527680715315,5.0,1.5857205697230854,320.0,1093.6655763038414,Volatility Dip
2025-03-11,INTRADAY_BUY,466.34290025356563,5.0,1.5964422940106886,315.0,1059.4895294764,Volatility Dip
2025-03-12,INTRADAY_BUY,473.066324664542,5.0,1.6070116364882905,310.0,1070.2230885666665,Volatility Dip
2025-03-13,INTRADAY_BUY,470.19329956496307,5.0,1.617645560886248,305.0,1065.6061037997201,Volatility Dip
2025-03-20,GAP_BUY,473.8761366755608,5.0,1.628196841301162,300.0,1071.5636289031459,Bearish Gap x1
2025-03-21,GAP_BUY,471.0937893328144,5.0,1.638810439088306,295.0,1067.0334197482834,Bearish Gap x1
2025-03-24,INTRADAY_BUY,482.255281343176,5.0,1.649178391899676,290.0,1085.3249893706648,Volatility Dip
2025-03-26,INTRADAY_BUY,486.763992535475,5.0,1.6594503102762919,285.0,1092.7606584443206,Volatility Dip
2025-03-28,INTRADAY_BUY,474.41444934670625,5.0,1.6699896182735192,280.0,1072.2672051679478,Volatility Dip
2025-03-31,GAP_BUY,459.6949133234896,10.0,1.6917431763620834,270.0,1047.6857328233727,Bearish Gap x2
2025-04-02,INTRADAY_SELL,472.8633733557123,5.0,1.681169297559593,275.0,1069.9633852260827,Volatility Spike
2025-04-07,GAP_BUY,406.6914499899583,25.0,1.74264096115276,250.0,958.7171793031106,Bearish Gap x5
2025-04-08,GAP_SELL,436.04930169029,10.0,1.7197077745584086,260.0,1009.8773742075567,Bullish Gap x1
2025-04-09,INTRADAY_SELL,421.58207254855876,5.0,1.7078476876961426,265.0,984.9979677762035,Volatility Spike
2025-04-10,GAP_BUY,451.3751553721857,20.0,1.7521567281073473,245.0,1035.8800153858745,Bearish Gap x4
2025-04-11,INTRADAY_BUY,439.64985272977515,5.0,1.7635294147327496,240.0,1015.3354474718799,Volatility Dip
2025-04-14,GAP_SELL,462.2226636947785,10.0,1.741894820011528,250.0,1055.143263581865,Bullish Gap x1
2025-04-16,GAP_BUY,446.8669566467618,15.0,1.7754618577548382,235.0,1028.3952370173106,Bearish Gap x3
2025-04-17,INTRADAY_BUY,442.14150971347675,5.0,1.7867704544148537,230.0,1020.0053862264183,Volatility Dip
2025-04-21,GAP_BUY,436.1189822025886,10.0,1.80969997688025,220.0,1009.2445120090628,Bearish Gap x2
2025-04-22,INTRADAY_SELL,445.1684347797014,5.0,1.7984682730814971,225.0,1025.6213061286426,Volatility Spike
2025-04-23,GAP_SELL,455.9629568263105,10.0,1.7765366669054075,235.0,1045.0349115525478,Bullish Gap x1
2025-04-24,INTRADAY_SELL,463.08389511444375,10.0,1.7549423076424306,245.0,1057.6855195241874,Volatility Spike
2025-04-28,INTRADAY_BUY,467.7106846838544,5.0,1.7656326770603963,240.0,1065.8052682881048,Volatility Dip
2025-04-30,GAP_BUY,464.87977453427817,10.0,1.7871436150443474,230.0,1060.806920822191,Bearish Gap x2
2025-05-05,GAP_BUY,482.26562303187217,5.0,1.7975113455256666,225.0,1091.8779289567944,Bearish Gap x1
2025-05-06,GAP_BUY,477.2499393796006,10.0,1.8184647269194902,215.0,1082.8621806862689,Bearish Gap x2
2025-05-07,INTRADAY_BUY,476.65893272766357,5.0,1.8289544076045614,210.0,1081.7874559363463,Volatility Dip
2025-05-08,INTRADAY_BUY,483.03637288862325,5.0,1.8393055949698096,205.0,1093.451503227968,Volatility Dip
2025-05-09,INTRADAY_BUY,484.69748852268367,5.0,1.8496213075913863,200.0,1096.506802507587,Volatility Dip
2025-05-12,GAP_SELL,504.5477524292731,20.0,1.8099818484842851,220.0,1133.222273590527,Bullish Gap x2
2025-05-16,INTRADAY_BUY,514.8050307824086,5.0,1.819694263284119,215.0,1151.7877612245534,Volatility Dip
2025-05-19,GAP_BUY,511.7628921130437,10.0,1.8392345624228676,205.0,1146.2519989397952,Bearish Gap x2
2025-05-21,GAP_BUY,513.7831162356644,5.0,1.8489662952143877,200.0,1149.9676649699595,Bearish Gap x1
2025-05-29,INTRADAY_BUY,520.4113934279634,5.0,1.85857407871633,195.0,1162.2231260938588,Volatility Dip
2025-05-30,INTRADAY_BUY,513.5988747394899,5.0,1.8683093025377142,190.0,1149.5615554486913,Volatility Dip
2025-06-05,INTRADAY_BUY,524.2180488049139,5.0,1.8778473182763915,185.0,1169.40145714039,Volatility Dip
2025-06-11,INTRADAY_BUY,529.5968406640087,5.0,1.887288462210957,180.0,1179.5020070085582,Volatility Dip
2025-06-13,GAP_BUY,525.1381334298933,5.0,1.8968097665720456,175.0,1171.0871402892358,Bearish Gap x1
2025-06-17,INTRADAY_BUY,525.7307863506583,5.0,1.9063203376282079,170.0,1172.21129013753,Volatility Dip
2025-07-01,INTRADAY_BUY,544.1586219388516,5.0,1.9155088348759126,165.0,1207.340647897772,Volatility Dip
2025-07-07,INTRADAY_BUY,547.91021873271,5.0,1.9246344175517838,160.0,1214.5268647012997,Volatility Dip
2025-07-10,INTRADAY_BUY,551.2460775953302,5.0,1.933704776876264,155.0,1220.9471734803938,Volatility Dip
2025-07-16,INTRADAY_BUY,551.6321713342329,5.0,1.9427687877513125,150.0,1221.693764787632,Volatility Dip
2025-07-22,INTRADAY_BUY,558.580925102513,5.0,1.9517200422165135,145.0,1235.1935867224158,Volatility Dip
2025-07-29,INTRADAY_BUY,564.9754934418377,5.0,1.960569983599882,140.0,1247.673993911599,Volatility Dip
2025-07-31,INTRADAY_BUY,568.7171909871149,5.0,1.9693616995515688,135.0,1255.0098538065788,Volatility Dip
2025-08-01,GAP_BUY,556.7626323149415,5.0,1.9783421873030738,130.0,1231.4670038225584,Bearish Gap x1
2025-08-05,INTRADAY_BUY,559.6599415122821,5.0,1.9872761838769384,125.0,1237.1988728373185,Volatility Dip
2025-08-07,INTRADAY_BUY,565.8763058200741,5.0,1.996112037134222,120.0,1249.552505576496,Volatility Dip
2025-08-13,INTRADAY_BUY,576.8539257209851,5.0,2.0047797427301415,115.0,1271.4650647997887,Volatility Dip
2025-08-15,INTRADAY_BUY,573.9239127796232,5.0,2.0134916989470972,110.0,1265.591034209009,Volatility Dip
2025-08-29,INTRADAY_BUY,568.8360125043556,5.0,2.022281578438002,105.0,1255.3465892396873,Volatility Dip
2025-09-02,GAP_BUY,559.2334132357979,10.0,2.040163199534529,95.0,1235.927429633761,Bearish Gap x2
2025-09-05,INTRADAY_BUY,574.6068866251196,5.0,2.0488648007794548,90.0,1267.2918242916785,Volatility Dip
2025-09-10,INTRADAY_BUY,577.8239024178862,5.0,2.0575179561423216,85.0,1273.8830547130294,Volatility Dip
2025-09-17,INTRADAY_BUY,585.1093991137222,5.0,2.066063366637476,80.0,1288.8730949841276,Volatility Dip
2025-09-23,INTRADAY_BUY,596.9563808270046,5.0,2.0744391879882307,75.0,1313.3497099071644,Volatility Dip
2025-09-24,INTRADAY_BUY,594.1915044863417,5.0,2.0828539834914452,70.0,1307.614142076152,Volatility Dip
2025-09-25,GAP_BUY,590.6932034651784,5.0,2.091318614488837,65.0,1300.3276918587694,Bearish Gap x1
2025-10-02,INTRADAY_BUY,601.6042279907746,5.0,2.0996297262918553,60.0,1323.146120552293,Volatility Dip
2025-10-03,INTRADAY_BUY,601.0592254094472,5.0,2.107948374086661,55.0,1322.0018169316322,Volatility Dip
2025-10-07,INTRADAY_BUY,603.5466434804472,5.0,2.116232737944882,50.0,1327.2451658100704,Volatility Dip
2025-10-09,INTRADAY_BUY,605.9844993724896,5.0,2.1244837740772877,45.0,1332.4042362592024,Volatility Dip
2025-10-16,INTRADAY_BUY,599.6717842440703,5.0,2.132821668457799,40.0,1318.9929753985034,Volatility Dip
2025-10-22,INTRADAY_BUY,605.330445500622,5.0,2.1410816197573985,35.0,1331.0618907409394,Volatility Dip
2025-10-29,INTRADAY_BUY,629.8778719399413,5.0,2.1490196665165278,30.0,1383.6199343025128,Volatility Dip
2025-10-30,INTRADAY_BUY,626.4885517105445,5.0,2.157000658326112,25.0,1376.3362184734167,Volatility Dip
2025-10-31,INTRADAY_BUY,628.4706323316803,5.0,2.1649564795574867,20.0,1380.6115676780623,Volatility Dip
2025-11-03,INTRADAY_BUY,629.4020941417883,5.0,2.1729005268470303,15.0,1382.628141959316,Volatility Dip
2025-11-12,INTRADAY_BUY,619.2244597687964,5.0,2.1809751432823483,10.0,1360.5131548681854,Volatility Dip
2025-11-13,INTRADAY_BUY,611.990041875675,7.5,2.1932302446513403,2.5,1344.7350692671707,Volatility Dip
2025-11-20,GAP_SELL,610.0637310644662,10.0,2.1768385145897096,12.5,1340.5102261354286,Bullish Gap x1
2025-11-21,INTRADAY_BUY,582.1902701952433,5.0,2.1854267721679808,7.5,1279.8342029803953,Volatility Dip
2025-11-25,INTRADAY_BUY,598.0861889584833,5.0,2.1937867712656143,2.5,1314.573569413787,Volatility Dip
2026-03-31,INTRADAY_SELL,575.2245099556648,5.0,2.1850945130021664,7.5,1264.419920448483,Volatility Spike
2026-04-07,INTRADAY_BUY,581.8572671911451,5.0,2.1936876857301395,2.5,1278.9131218898065,Volatility Dip
2026-04-08,GAP_SELL,608.7100219726562,10.0,2.177259502130348,12.5,1337.8196793819386,Bullish Gap x1
2026-04-13,INTRADAY_SELL,621.2901818999459,10.0,2.1611639636986615,22.5,1365.2099521219495,Volatility Spike
2026-04-20,INTRADAY_BUY,643.8541787004682,5.0,2.1689296972535663,17.5,1413.97444888425,Volatility Dip
2026-04-21,INTRADAY_BUY,644.2217839568987,5.0,2.176690999532557,12.5,1414.7717588417888,Volatility Dip
2026-04-23,INTRADAY_BUY,649.3285983853111,5.0,2.184391261021784,7.5,1425.8877158443972,Volatility Dip
2026-04-28,GAP_BUY,657.4099731445312,5.0,2.191996865141362,2.5,1443.5406002454795,Bearish Gap x1
