Date,Action,Price,Amount_USD,Shares,Cash,Total_Value,Type
2023-09-28,INTRADAY_BUY,75.58604587760732,5.0,1.461171854793713,885.0,995.4442028515061,Volatility Dip
2023-09-29,INTRADAY_BUY,77.0116564709266,5.0,1.5260970911686453,880.0,997.5272649263601,Volatility Dip
2023-10-02,GAP_BUY,76.28287573090796,5.0,1.5916426012466578,875.0,996.4150747589179,Bearish Gap x1
2023-10-03,INTRADAY_SELL,76.0942403536996,5.0,1.525934605782624,880.0,996.1148346564509,Volatility Spike
2023-10-06,INTRADAY_SELL,75.86381893626591,5.0,1.460027035215941,885.0,995.7632266416753,Volatility Spike
2023-10-09,GAP_BUY,75.37771110943389,10.0,1.5926922468921343,875.0,995.0534960724705,Bearish Gap x2
2023-10-10,INTRADAY_BUY,76.18481419333442,5.0,1.658322124091959,870.0,996.3389628966415,Volatility Dip
2023-10-11,INTRADAY_SELL,77.14071123827951,5.0,1.5935055062550358,875.0,997.9241481146281,Volatility Spike
2023-10-12,INTRADAY_BUY,77.32530033698234,5.0,1.6581673954195149,870.0,998.2182918598057,Volatility Dip
2023-10-13,INTRADAY_BUY,76.59348211043194,5.0,1.7234471015019597,865.0,997.0048147371662,Volatility Dip
2023-10-16,GAP_SELL,76.84505672317111,10.0,1.5933151134936185,875.0,997.438390274303,Bullish Gap x1
2023-10-17,GAP_BUY,76.34959225621732,5.0,1.658803347971948,870.0,996.6489592509064,Bearish Gap x1
2023-10-18,GAP_BUY,76.65450289080079,15.0,1.8544865685828553,855.0,997.1547460323857,Bearish Gap x3
2023-10-19,INTRADAY_BUY,74.88273977249933,5.0,1.921257629780542,850.0,993.8690351267852,Volatility Dip
2023-10-23,INTRADAY_SELL,74.22212497772134,5.0,1.8538922720586928,855.0,992.5998239119721,Volatility Spike
2023-10-24,GAP_SELL,73.92941429808377,10.0,1.7186281137403279,865.0,992.057169845043,Bullish Gap x1
2023-10-25,INTRADAY_SELL,72.10039147965581,5.0,1.6492803626756083,870.0,988.9137598086201,Volatility Spike
2023-10-26,INTRADAY_BUY,71.99348719361285,5.0,1.718731089330277,865.0,988.7374446689636,Volatility Dip
2023-10-27,GAP_BUY,71.68076488649243,5.0,1.7884848092845433,860.0,988.1999591173886,Bearish Gap x1
2023-10-30,INTRADAY_BUY,72.89638431170934,5.0,1.8570753168551204,855.0,990.3740759932602,Volatility Dip
2023-10-31,INTRADAY_SELL,73.52127949539863,5.0,1.7890677953005896,860.0,991.5345534145113,Volatility Spike
2023-11-01,INTRADAY_BUY,73.55217357924745,5.0,1.8570467516887763,855.0,991.5898250249905,Volatility Dip
2023-11-02,GAP_SELL,74.20573832717798,10.0,1.722286284029128,865.0,992.8035253171532,Bullish Gap x1
2023-11-03,GAP_SELL,75.88271505854058,10.0,1.5905039671696775,875.0,995.691759340215,Bullish Gap x1
2023-11-06,INTRADAY_BUY,75.70009325795898,5.0,1.656554083950403,870.0,995.4012986418983,Volatility Dip
2023-11-07,GAP_BUY,76.14950439653056,5.0,1.7222143930965226,865.0,996.1457724988718,Bearish Gap x1
2023-11-08,INTRADAY_SELL,76.73749649646577,10.0,1.5919000036968036,875.0,997.1584209564073,Volatility Spike
2023-11-09,INTRADAY_BUY,77.1732281889905,5.0,1.656689311042551,870.0,997.8520622393482,Volatility Dip
2023-11-10,INTRADAY_BUY,76.85958802826903,5.0,1.7217430034740142,865.0,997.3324579375674,Volatility Dip
2023-11-13,INTRADAY_BUY,77.78147918885664,5.0,1.7860256585757486,860.0,998.9197175932736,Volatility Dip
2023-11-14,GAP_SELL,79.08418855747186,10.0,1.6595781324342516,870.0,1001.2463899512874,Bullish Gap x1
2023-11-15,INTRADAY_BUY,79.97692527580048,5.0,1.7220961647636703,865.0,1002.7279562870467,Volatility Dip
2023-11-16,INTRADAY_SELL,80.24161115227301,10.0,1.5974725454669043,875.0,1003.1837708197871,Volatility Spike
2023-11-17,INTRADAY_BUY,80.57072619618603,5.0,1.6595298240351182,870.0,1003.7095230667383,Volatility Dip
2023-11-20,INTRADAY_BUY,80.67571537335293,5.0,1.7215063429523771,865.0,1003.8837557374477,Volatility Dip
2023-11-21,INTRADAY_BUY,80.74249544841673,5.0,1.7834316026589503,860.0,1003.9987180602528,Volatility Dip
2023-11-22,INTRADAY_BUY,81.24828302326571,5.0,1.8449713646569759,855.0,1004.9007556054707,Volatility Dip
2023-11-24,GAP_BUY,80.72739954824905,10.0,1.9688450439277074,845.0,1003.939740509742,Bearish Gap x2
2023-11-27,GAP_BUY,80.78479805151402,10.0,2.0926307095627603,835.0,1004.0527492684241,Bearish Gap x2
2023-11-28,INTRADAY_BUY,81.25781867196211,5.0,2.1541632498366385,830.0,1005.0426067450302,Volatility Dip
2023-11-29,INTRADAY_BUY,81.00015014231028,5.0,2.2158915304782845,825.0,1004.4875466678147,Volatility Dip
2023-11-30,INTRADAY_BUY,80.68525290522724,5.0,2.277860723360074,820.0,1003.7897685471914,Volatility Dip
2023-12-01,INTRADAY_BUY,81.87809942507232,5.0,2.338927113946919,815.0,1006.5069067837433,Volatility Dip
2023-12-04,GAP_BUY,82.40164112033051,10.0,2.4602839202439815,805.0,1007.7314326500644,Bearish Gap x2
2023-12-05,GAP_BUY,83.14789603790692,5.0,2.52041773286289,800.0,1009.5674316241807,Bearish Gap x1
2023-12-07,INTRADAY_BUY,82.85146745902402,5.0,2.5807666941226635,795.0,1008.8203077774368,Volatility Dip
2023-12-08,INTRADAY_SELL,83.57699411112783,10.0,2.4611165427101405,805.0,1010.6927227968847,Volatility Spike
2023-12-11,INTRADAY_SELL,84.49275981077552,10.0,2.3427632066089723,815.0,1012.9465289095342,Volatility Spike
2023-12-12,INTRADAY_BUY,84.63601261630511,5.0,2.401839713706103,810.0,1013.2821363115723,Volatility Dip
2023-12-13,INTRADAY_BUY,84.98908259178648,5.0,2.4606707993881973,805.0,1014.1301538004008,Volatility Dip
2023-12-14,GAP_SELL,86.25719908720366,10.0,2.3447384470069164,815.0,1017.2505710308963,Bullish Gap x1
2023-12-15,GAP_BUY,86.36243538440189,5.0,2.40263398894879,810.0,1017.4973226229577,Bearish Gap x1
2023-12-18,INTRADAY_BUY,86.03881430822248,5.0,2.4607472956023217,805.0,1016.7197796257888,Volatility Dip
2023-12-19,INTRADAY_BUY,85.78116221123283,5.0,2.5190351512469875,800.0,1016.0857629249152,Volatility Dip
2023-12-21,GAP_SELL,85.09957464578294,10.0,2.4015257507403005,810.0,1014.3688198888941,Bullish Gap x1
2023-12-22,INTRADAY_SELL,85.47602481354073,10.0,2.2845338805426136,820.0,1015.2728746606349,Volatility Spike
2023-12-26,INTRADAY_SELL,85.95800169286674,10.0,2.168197997866669,830.0,1016.3739671710935,Volatility Spike
2024-01-02,GAP_BUY,84.55424275720871,20.0,2.4047325506912802,810.0,1013.3303398573122,Bearish Gap x4
2024-01-03,GAP_BUY,84.33419878617062,5.0,2.464020479810966,805.0,1012.8011929575736,Bearish Gap x1
2024-01-04,INTRADAY_BUY,83.95847239951365,20.0,2.7022334847454847,785.0,1011.8753954460453,Volatility Dip
2024-01-11,INTRADAY_BUY,83.02326410969276,5.0,2.7624575683637085,780.0,1009.3482442900798,Volatility Dip
2024-01-12,INTRADAY_BUY,82.56520624123658,5.0,2.8230157650620993,775.0,1008.0828788646145,Volatility Dip
2024-01-16,GAP_BUY,82.09548011209195,5.0,2.8839204579047877,770.0,1006.7568345967776,Bearish Gap x1
2024-01-18,INTRADAY_SELL,82.52623695692061,5.0,2.823333665335898,775.0,1007.9991030739615,Volatility Spike
2024-01-19,INTRADAY_BUY,83.15686746078241,5.0,2.8834609903864483,770.0,1009.7795834059023,Volatility Dip
2024-01-23,INTRADAY_BUY,84.3306349056424,5.0,2.9427514250617537,765.0,1013.1640960449416,Volatility Dip
2024-01-24,INTRADAY_BUY,84.83640516451108,5.0,3.0016883872103057,760.0,1014.6524521949814,Volatility Dip
2024-01-25,GAP_SELL,84.96562635405694,10.0,2.8839937331589205,770.0,1015.0403339390226,Bullish Gap x1
2024-01-26,INTRADAY_BUY,85.0272581626965,5.0,2.9427984048376508,765.0,1015.2180796889024,Volatility Dip
2024-01-29,GAP_BUY,84.49684737921136,5.0,3.001972210193496,760.0,1013.6571876813537,Bearish Gap x1
2024-01-30,INTRADAY_BUY,85.08452134168597,5.0,3.060737305432391,755.0,1015.4213685853567,Volatility Dip
2024-01-31,GAP_SELL,87.20913499733038,10.0,2.946070418754681,765.0,1021.9242528608186,Bullish Gap x1
2024-02-01,GAP_SELL,85.28136799723833,10.0,2.8288115117408554,775.0,1016.244915527596,Bullish Gap x1
2024-02-02,INTRADAY_BUY,85.70480103417819,5.0,2.8871513006402667,770.0,1017.4427277769428,Volatility Dip
2024-02-05,GAP_BUY,86.10412339859519,20.0,3.1194282138772267,750.0,1018.5956318607441,Bearish Gap x4
2024-02-06,INTRADAY_BUY,87.05990308904097,5.0,3.176859934136394,745.0,1021.5771179933715,Volatility Dip
2024-02-07,INTRADAY_BUY,87.6992790378248,5.0,3.233872945587075,740.0,1023.6083258279133,Volatility Dip
2024-02-08,INTRADAY_BUY,87.46069595320436,5.0,3.2910414822138043,735.0,1022.8367784452846,Volatility Dip
2024-02-09,INTRADAY_BUY,86.71636211225005,5.0,3.3487007275766083,730.0,1020.3871448980883,Volatility Dip
2024-02-12,INTRADAY_SELL,87.65462339587955,10.0,3.2346166141256107,740.0,1023.5291011412355,Volatility Spike
2024-02-14,GAP_SELL,86.85993923764728,10.0,3.1194887417396977,750.0,1020.9586025600349,Bullish Gap x1
2024-02-15,GAP_SELL,87.74327250153726,10.0,3.0055198901696265,760.0,1023.7141507319438,Bullish Gap x1
2024-02-16,INTRADAY_BUY,88.3832115550778,5.0,3.062091719955243,755.0,1025.6375002858563,Volatility Dip
2024-02-20,GAP_BUY,87.20549426564976,5.0,3.119427556901121,750.0,1022.0312219254506,Bearish Gap x1
2024-02-21,INTRADAY_BUY,87.54985777839057,5.0,3.176537872404502,745.0,1023.1054389566855,Volatility Dip
2024-02-22,GAP_SELL,89.06848239947215,10.0,3.064264712128233,755.0,1027.9294075795171,Bullish Gap x1
2024-02-23,INTRADAY_SELL,89.70628202584768,10.0,2.952789798954163,765.0,1029.883794468028,Volatility Spike
2024-02-26,GAP_BUY,89.40459361445184,5.0,3.008715336981459,760.0,1028.9929720043958,Bearish Gap x1
2024-02-27,INTRADAY_BUY,90.16485235403678,5.0,3.06416931787822,755.0,1031.2803741342593,Volatility Dip
2024-02-28,INTRADAY_SELL,90.80935935547642,10.0,2.954048510166598,765.0,1033.2552527132284,Volatility Spike
2024-02-29,INTRADAY_BUY,91.37176903497836,5.0,3.008770007329315,760.0,1034.9166381890643,Volatility Dip
2024-03-01,INTRADAY_BUY,91.18019670204164,5.0,3.0636064760017723,755.0,1034.3402410994902,Volatility Dip
2024-03-04,INTRADAY_BUY,91.57291610515313,5.0,3.118207773117379,750.0,1035.543378806114,Volatility Dip
2024-03-07,INTRADAY_SELL,92.53167519591291,10.0,3.0101366722880956,760.0,1038.5329888554681,Volatility Spike
2024-03-08,INTRADAY_BUY,93.03847163089732,5.0,3.063877881836722,755.0,1040.0585153897996,Volatility Dip
2024-03-11,INTRADAY_BUY,93.3066947378742,5.0,3.117464604783521,750.0,1040.8803182346637,Volatility Dip
2024-03-12,INTRADAY_BUY,92.3679880513066,5.0,3.1715959126693516,745.0,1037.9539333650155,Volatility Dip
2024-03-13,INTRADAY_SELL,94.312069188095,10.0,3.0655649445643456,755.0,1044.1197731523512,Volatility Spike
2024-03-14,INTRADAY_BUY,94.28373030747596,5.0,3.1185963634920237,750.0,1044.0328984733574,Volatility Dip
2024-03-15,GAP_BUY,93.78360123558414,15.0,3.2785390379295305,735.0,1042.4731977684787,Bearish Gap x3
2024-03-18,INTRADAY_BUY,94.68602756526484,5.0,3.3313451396170644,730.0,1045.4318377191923,Volatility Dip
2024-03-20,INTRADAY_BUY,94.53276658703189,5.0,3.3842368530463625,725.0,1044.921272504263,Volatility Dip
2024-03-21,INTRADAY_BUY,95.21286007003525,5.0,3.43675076761969,720.0,1047.2228699329598,Volatility Dip
2024-03-22,INTRADAY_BUY,96.12284431061839,5.0,3.4887675388238653,715.0,1050.3502589703057,Volatility Dip
2024-03-28,INTRADAY_BUY,95.7875801515246,5.0,3.540966372869893,710.0,1049.1806002551282,Volatility Dip
2024-04-01,INTRADAY_BUY,94.92549946091931,5.0,3.593639258747712,705.0,1046.1280015189946,Volatility Dip
2024-04-02,GAP_BUY,94.40779530413239,5.0,3.6466009870021705,700.0,1044.2675595367482,Bearish Gap x1
2024-04-03,INTRADAY_SELL,94.58301045412733,5.0,3.5937373704182494,705.0,1044.9064992756573,Volatility Spike
2024-04-09,INTRADAY_BUY,94.14002986722184,17.5,3.779630661770319,687.5,1043.3145433861253,Volatility Dip
2024-04-10,GAP_BUY,93.87961418024507,25.0,4.0459291571177864,662.5,1042.330268270822,Bearish Gap x5
2024-04-11,INTRADAY_BUY,93.28752830658047,5.0,4.09952688974897,657.5,1039.9347307710448,Volatility Dip
2024-04-15,GAP_SELL,93.77398524270204,20.0,3.8862481222076646,677.5,1041.9289740613801,Bullish Gap x2
2024-04-18,INTRADAY_SELL,92.18333951078355,5.0,3.8320083861931638,682.5,1035.7473300726142,Volatility Spike
2024-04-19,INTRADAY_BUY,91.8698799381073,5.0,3.8864331879167375,677.5,1034.5461503613863,Volatility Dip
2024-04-22,INTRADAY_BUY,91.4100969812051,5.0,3.941131740539738,672.5,1032.759234618443,Volatility Dip
2024-04-23,INTRADAY_SELL,93.49927909051844,5.0,3.8876553923942145,677.5,1040.9929765412257,Volatility Spike
2024-04-24,GAP_BUY,93.06336751501321,10.0,3.99510905828898,667.5,1039.2983025541057,Bearish Gap x2
2024-04-25,INTRADAY_BUY,89.69549380865786,5.0,4.050853218755572,662.5,1025.8432798026722,Volatility Dip
2024-04-26,INTRADAY_BUY,89.08245270308046,5.0,4.106980995307318,657.5,1023.3599402669145,Volatility Dip
2024-04-29,INTRADAY_SELL,89.4643866417999,5.0,4.051092834803641,662.5,1024.9285356946982,Volatility Spike
2024-05-01,INTRADAY_SELL,88.33230214104498,5.0,3.994488400425646,667.5,1020.3423562852977,Volatility Spike
2024-05-03,GAP_SELL,88.82840741031839,10.0,3.881911801435103,677.5,1022.3240430288004,Bullish Gap x1
2024-05-06,INTRADAY_BUY,88.75677337427237,5.0,3.9382455302302657,672.5,1022.0459660188887,Volatility Dip
2024-05-07,INTRADAY_BUY,89.7146576692869,5.0,3.9939777832410432,667.5,1025.8183495622075,Volatility Dip
2024-05-08,INTRADAY_SELL,90.63518284429209,5.0,3.9388115680573677,672.5,1029.4949066600923,Volatility Spike
2024-05-09,INTRADAY_SELL,91.50602693309398,10.0,3.8295291487986707,682.5,1032.9249974310396,Volatility Spike
2024-05-10,INTRADAY_BUY,92.53080326477296,5.0,3.883565208398118,677.5,1036.8494082642032,Volatility Dip
2024-05-13,INTRADAY_BUY,93.17257562773293,5.0,3.9372290678150486,672.5,1039.341773084706,Volatility Dip
2024-05-14,INTRADAY_BUY,93.09595324995333,5.0,3.990937095129356,667.5,1039.040093231667,Volatility Dip
2024-05-15,INTRADAY_SELL,94.14758081836503,10.0,3.884720876793459,677.5,1043.237072704702,Volatility Spike
2024-05-21,GAP_BUY,93.31267091057079,5.0,3.938304167800014,672.5,1039.9936807556521,Bearish Gap x1
2024-05-22,GAP_BUY,94.28647816390418,5.0,3.9913340411961564,667.5,1043.8288299200888,Bearish Gap x1
2024-05-23,INTRADAY_BUY,95.21146346757205,5.0,4.04384872606604,662.5,1047.5207552502245,Volatility Dip
2024-05-29,INTRADAY_SELL,91.69953496673882,5.0,3.9893228225070567,667.5,1033.319047656095,Volatility Spike
2024-05-30,INTRADAY_SELL,92.18527890462423,5.0,3.9350842275880886,672.5,1035.2568370333956,Volatility Spike
2024-05-31,INTRADAY_BUY,93.20145120581806,5.0,3.988731460923098,667.5,1039.2555606283354,Volatility Dip
2024-06-03,INTRADAY_BUY,95.28840434414047,5.0,4.041203742670436,662.5,1047.5798562686343,Volatility Dip
2024-06-04,GAP_BUY,94.9613957713599,5.0,4.093856717696609,657.5,1046.2583480004282,Bearish Gap x1
2024-06-05,INTRADAY_BUY,95.71154649413953,5.0,4.146097018717199,652.5,1049.3293575761645,Volatility Dip
2024-06-06,INTRADAY_BUY,96.98103679349633,5.0,4.197653489603838,647.5,1054.592787521618,Volatility Dip
2024-06-07,INTRADAY_BUY,95.38456615450743,5.0,4.250072871497349,642.5,1047.8913569728163,Volatility Dip
2024-06-12,GAP_SELL,94.05509477074226,10.0,4.14375220886472,652.5,1042.2410067112437,Bullish Gap x1
2024-06-14,GAP_BUY,92.93663761490261,20.0,4.358952591762939,632.5,1037.6063974012127,Bearish Gap x4
2024-06-17,INTRADAY_BUY,93.38416089319338,10.0,4.466037132699569,622.5,1039.5571301549926,Volatility Dip
2024-06-18,GAP_BUY,93.3705246920017,10.0,4.573137312686633,612.5,1039.4962303741215,Bearish Gap x2
2024-06-20,INTRADAY_SELL,93.39965027213128,5.0,4.519603921657525,617.5,1039.6294256513659,Volatility Spike
2024-06-24,INTRADAY_SELL,93.50651481292249,5.0,4.466131711619503,622.5,1040.1124110490118,Volatility Spike
2024-06-26,GAP_BUY,91.60607885849582,10.0,4.5752947728989515,612.5,1031.624813767045,Bearish Gap x2
2024-06-27,INTRADAY_BUY,91.93193603349597,5.0,4.629682836674506,607.5,1033.115706396535,Volatility Dip
2024-06-28,INTRADAY_BUY,92.8648243019203,5.0,4.683524536560182,602.5,1037.434683201394,Volatility Dip
2024-07-01,INTRADAY_BUY,92.91291623316872,5.0,4.737338367862735,597.5,1037.6599229414064,Volatility Dip
2024-07-02,INTRADAY_SELL,92.09783858691891,5.0,4.683048277273029,602.5,1033.7986243350401,Volatility Spike
2024-07-03,INTRADAY_SELL,93.61337591740902,5.0,4.629637106582942,607.5,1040.8959588197347,Volatility Spike
2024-07-05,INTRADAY_BUY,92.62440232761983,5.0,4.683618561516542,602.5,1036.3173699910162,Volatility Dip
2024-07-08,INTRADAY_BUY,93.61498426675361,5.0,4.737028814577661,597.5,1040.9568779478464,Volatility Dip
2024-07-09,GAP_BUY,93.63083839441283,5.0,4.790430023898653,592.5,1041.031979407398,Bearish Gap x1
2024-07-10,INTRADAY_SELL,93.45793703526137,5.0,4.736930019954488,597.5,1040.2037075453459,Volatility Spike
2024-07-11,INTRADAY_SELL,94.54601014710617,10.0,4.631161410740405,607.5,1045.357833732749,Volatility Spike
2024-07-12,GAP_SELL,96.41729842078917,10.0,4.527445582110178,617.5,1054.0240717742006,Bullish Gap x1
2024-07-15,INTRADAY_BUY,96.41362521103852,5.0,4.579305472131486,612.5,1054.007441516943,Volatility Dip
2024-07-16,INTRADAY_BUY,95.75002225801529,5.0,4.631524781141426,607.5,1050.968600882841,Volatility Dip
2024-07-17,GAP_BUY,95.80023006105219,5.0,4.683716722609766,602.5,1051.201139566813,Bearish Gap x1
2024-07-18,INTRADAY_SELL,95.3912158011096,10.0,4.578885267050484,612.5,1049.285432637734,Volatility Spike
2024-07-22,GAP_SELL,95.23136264276894,10.0,4.4738778438393725,622.5,1048.5534833661166,Bullish Gap x1
2024-07-24,GAP_BUY,86.97323213102784,25.0,4.761322605721244,597.5,1011.6076162381041,Bearish Gap x5
2024-07-25,INTRADAY_BUY,87.99847204879444,10.0,4.874960942469353,587.5,1016.489114234854,Volatility Dip
2024-07-26,GAP_SELL,90.53583309926157,10.0,4.764507438506604,597.5,1028.8586502528242,Bullish Gap x1
2024-07-29,INTRADAY_BUY,89.83538356653462,5.0,4.820164795346372,592.5,1025.5213532438481,Volatility Dip
2024-07-30,INTRADAY_BUY,89.91230727376849,5.0,4.875774535009439,587.5,1025.8921381893845,Volatility Dip
2024-07-31,GAP_SELL,91.22040898472603,10.0,4.766149944292307,597.5,1032.2701472008735,Bullish Gap x1
2024-08-01,INTRADAY_BUY,90.88367420301437,5.0,4.821165325699875,592.5,1030.6652187397772,Volatility Dip
2024-08-02,GAP_BUY,90.25623493089,10.0,4.931960995468917,582.5,1027.6402302770286,Bearish Gap x2
2024-08-05,GAP_BUY,89.51382927542436,25.0,5.21124744989014,557.5,1023.9787145414566,Bearish Gap x5
2024-08-06,INTRADAY_SELL,91.08747739747517,5.0,5.156355162356678,562.5,1032.1793843045184,Volatility Spike
2024-08-07,GAP_SELL,90.83474839591709,10.0,5.046265134293701,572.5,1030.876223812657,Bullish Gap x1
2024-08-08,GAP_SELL,89.84164608721542,10.0,4.934958179941013,582.5,1025.8647662574692,Bullish Gap x1
2024-08-09,INTRADAY_BUY,88.98905101013004,5.0,4.991144867440702,577.5,1021.6572452076293,Volatility Dip
2024-08-12,INTRADAY_BUY,89.86422689738319,5.0,5.046784360180227,572.5,1026.0253748454006,Volatility Dip
2024-08-13,INTRADAY_BUY,89.10446897028577,5.0,5.102898268469915,567.5,1022.1910404214025,Volatility Dip
2024-08-14,INTRADAY_SELL,89.71766597298549,5.0,5.047167884205288,572.5,1025.32012234471,Volatility Spike
2024-08-15,GAP_SELL,89.67773565803212,10.0,4.935657486149153,582.5,1025.118587341471,Bullish Gap x1
2024-08-16,INTRADAY_SELL,90.17268665601183,5.0,4.880208323155109,587.5,1027.5614959399265,Volatility Spike
2024-08-20,INTRADAY_BUY,89.48852605522808,5.0,4.936081407900233,582.5,1024.222649681607,Volatility Dip
2024-08-21,INTRADAY_BUY,89.95207433254048,5.0,4.991666562963092,577.5,1026.5107617149129,Volatility Dip
2024-08-22,INTRADAY_BUY,90.87922618864857,5.0,5.046684637056514,572.5,1031.1387946338368,Volatility Dip
2024-08-23,INTRADAY_BUY,90.9468234696482,5.0,5.101661818328476,567.5,1031.4799367933642,Volatility Dip
2024-08-26,INTRADAY_BUY,91.2944892866948,5.0,5.1564296366170295,562.5,1033.253610217729,Volatility Dip
2024-08-27,INTRADAY_BUY,90.2224979151497,5.0,5.211848186485847,557.5,1027.7259621392961,Volatility Dip
2024-08-29,INTRADAY_SELL,91.70434417111628,10.0,5.102802098316453,567.5,1035.4491198611063,Volatility Spike
2024-09-03,INTRADAY_SELL,91.68484271277798,10.0,4.993732815934336,577.5,1035.3496077785774,Volatility Spike
2024-09-04,INTRADAY_BUY,91.70012444515382,5.0,5.048258368982964,572.5,1035.425920667027,Volatility Dip
2024-09-05,INTRADAY_BUY,90.93717953783366,5.0,5.103241380611555,567.5,1031.574377653575,Volatility Dip
2024-09-06,INTRADAY_BUY,89.12152243613693,10.0,5.2154477223194835,557.5,1022.3086411991951,Volatility Dip
2024-09-11,INTRADAY_SELL,89.86050962622637,5.0,5.159805927933969,562.5,1026.1627902565704,Volatility Spike
2024-09-13,INTRADAY_BUY,89.88447271575325,5.0,5.215432888285751,557.5,1026.2864351479627,Volatility Dip
2024-09-16,INTRADAY_BUY,91.43936667993083,5.0,5.270113931927509,552.5,1034.3958802665315,Volatility Dip
2024-09-17,INTRADAY_SELL,92.5335894766435,10.0,5.162045066809895,562.5,1040.1625590721196,Volatility Spike
2024-09-18,INTRADAY_BUY,93.19707095126157,5.0,5.215694821560394,557.5,1043.5874803450915,Volatility Dip
2024-09-19,GAP_SELL,92.15557025155847,10.0,5.107182661387082,567.5,1038.1553305389987,Bullish Gap x1
2024-09-20,GAP_BUY,92.71715085360933,10.0,5.2150375718101705,557.5,1041.0234252527641,Bearish Gap x2
2024-09-23,INTRADAY_BUY,92.29890770926019,5.0,5.269209393818616,552.5,1038.8422715408312,Volatility Dip
2024-09-24,GAP_SELL,94.61486476937384,20.0,5.057826118592778,572.5,1051.0455342376627,Bullish Gap x2
2024-09-25,INTRADAY_BUY,95.70808916132161,5.0,5.110068306727704,567.5,1056.5748731207389,Volatility Dip
2024-09-26,GAP_SELL,98.27475761838015,20.0,4.90655724768583,587.5,1069.6907242570314,Bullish Gap x2
2024-09-27,INTRADAY_BUY,100.44038106481646,5.0,4.95633802257928,582.5,1080.3164796739018,Volatility Dip
2024-09-30,INTRADAY_BUY,100.86530973922561,5.0,5.005909079396801,577.5,1082.4225698197602,Volatility Dip
2024-10-01,INTRADAY_BUY,100.52728290026688,5.0,5.0556468207914484,572.5,1080.7304381975368,Volatility Dip
2024-10-02,INTRADAY_SELL,100.96257753404727,10.0,4.9566002211082365,582.5,1082.9311341289163,Volatility Spike
2024-10-04,GAP_SELL,101.79908243839711,10.0,4.85836750858795,592.5,1087.0773545227746,Bullish Gap x1
2024-10-07,GAP_BUY,100.7824436658794,5.0,4.907979324080103,587.5,1082.1381497424038,Bearish Gap x1
2024-10-08,GAP_BUY,99.41724897217648,25.0,5.159444741384063,562.5,1075.4378024123662,Bearish Gap x5
2024-10-09,INTRADAY_SELL,98.65046219710536,10.0,5.058076741911138,572.5,1071.4816084179624,Volatility Spike
2024-10-10,GAP_BUY,99.23329037608268,5.0,5.108463058650718,567.5,1074.429598074578,Bearish Gap x1
2024-10-11,INTRADAY_SELL,100.73818623548941,10.0,5.009195835627428,577.5,1082.1173029794738,Volatility Spike
2024-10-14,INTRADAY_BUY,100.24722021662863,5.0,5.059072530354676,572.5,1079.6579580423618,Volatility Dip
2024-10-15,INTRADAY_BUY,102.16911742208576,5.0,5.108010997536924,567.5,1089.3809754006554,Volatility Dip
2024-10-16,GAP_BUY,100.85023456915653,5.0,5.157589464273869,562.5,1082.64410728343,Bearish Gap x1
2024-10-23,INTRADAY_BUY,99.26212239862768,15.0,5.30870450833631,547.5,1074.4532766846255,Volatility Dip
2024-10-24,GAP_BUY,99.27201384625891,5.0,5.359071170664158,542.5,1074.5057874572592,Bearish Gap x1
