Date,Action,Price,Amount_USD,Shares,Cash,Total_Value,Type
2023-11-02,INTRADAY_SELL,597.5424590546774,5.0,0.3283496769081714,795.0,991.2028733695175,Volatility Spike
2023-11-06,INTRADAY_BUY,613.4277622481168,5.0,0.33650059590420084,790.0,996.4188075406718,Volatility Dip
2023-11-07,INTRADAY_BUY,609.8778112787428,5.0,0.3446989594247828,785.0,995.2242469240467,Volatility Dip
2023-11-09,INTRADAY_BUY,613.5304701495692,5.0,0.352848513918435,780.0,996.4833146359542,Volatility Dip
2023-11-14,INTRADAY_SELL,644.702563794034,10.0,0.3373374851718598,790.0,1007.4823415541299,Volatility Spike
2023-11-17,INTRADAY_BUY,672.4891766300113,5.0,0.3447725490714099,785.0,1016.8558076496627,Volatility Dip
2023-11-28,GAP_BUY,682.4199650784868,5.0,0.35209941559915714,780.0,1020.2796708973324,Bearish Gap x1
2023-12-05,INTRADAY_BUY,705.9155408111467,5.0,0.35918241591709127,775.0,1028.5524493819678,Volatility Dip
2023-12-06,INTRADAY_BUY,709.5915458667347,5.0,0.36622872309073823,770.0,1029.8728057587573,Volatility Dip
2023-12-13,INTRADAY_SELL,731.9382894223296,10.0,0.35256636911292905,780.0,1038.056825116359,Volatility Spike
2023-12-14,INTRADAY_SELL,755.0149357089985,10.0,0.3393215980136534,790.0,1046.192874508953,Volatility Spike
2023-12-15,GAP_BUY,749.4756285092988,10.0,0.35266426002908136,780.0,1044.3132679380624,Bearish Gap x2
2023-12-18,GAP_BUY,768.4988654575764,5.0,0.35917045050604834,775.0,1051.0220837197849,Bearish Gap x1
2023-12-20,INTRADAY_BUY,750.2568658628999,5.0,0.36583483470231865,770.0,1044.4700965072336,Volatility Dip
2024-01-02,GAP_BUY,761.069377146268,5.0,0.3724045380042018,765.0,1048.4256897853015,Bearish Gap x1
2024-01-03,GAP_BUY,749.9581854822708,5.0,0.3790715763761941,760.0,1044.2878315869946,Bearish Gap x1
2024-01-09,INTRADAY_BUY,745.4511136149338,12.5,0.3958399462554521,747.5,1042.5793287494023,Volatility Dip
2024-01-12,INTRADAY_SELL,757.0111130069124,5.0,0.38923502340281446,752.5,1047.155238287436,Volatility Spike
2024-01-17,GAP_BUY,732.884721005812,15.0,0.40970208946391884,737.5,1037.7644015322624,Bearish Gap x3
2024-01-18,INTRADAY_BUY,747.2473874417135,5.0,0.4163933139285745,732.5,1043.6488159813246,Volatility Dip
2024-01-22,INTRADAY_BUY,758.3917244348806,5.0,0.42298621287367544,727.5,1048.2892433934462,Volatility Dip
2024-01-29,INTRADAY_BUY,740.4290354700676,5.0,0.42973905448370997,722.5,1040.6912736151921,Volatility Dip
2024-01-30,GAP_BUY,741.0334366501605,5.0,0.4364863883457317,717.5,1040.9510084068543,Bearish Gap x1
2024-01-31,INTRADAY_BUY,733.0558683208687,5.0,0.44330715087704187,712.5,1037.4689084190204,Volatility Dip
2024-02-08,INTRADAY_BUY,746.7771518803853,5.0,0.4500025887160411,707.5,1043.5516515401655,Volatility Dip
2024-02-13,GAP_BUY,743.1818752446973,15.0,0.4701860734048478,692.5,1041.9337677469557,Bearish Gap x3
2024-02-14,INTRADAY_BUY,738.3507000897755,5.0,0.4769579231496805,687.5,1039.662216470932,Volatility Dip
2024-02-26,INTRADAY_BUY,762.6614632729885,5.0,0.4835139119347206,682.5,1051.257427588981,Volatility Dip
2024-02-27,INTRADAY_BUY,759.2570338149947,5.0,0.49009929709062333,677.5,1049.6113385838405,Volatility Dip
2024-02-29,INTRADAY_BUY,764.9655748527967,5.0,0.49663553893518236,672.5,1052.4090905338803,Volatility Dip
2024-03-04,INTRADAY_SELL,786.8769090904437,10.0,0.48392707095947435,682.5,1063.291037821783,Volatility Spike
2024-03-05,INTRADAY_BUY,782.7306336693832,5.0,0.49031496455265133,677.5,1061.284542901878,Volatility Dip
2024-03-06,INTRADAY_BUY,781.4939686467533,5.0,0.4967129665854221,672.5,1060.6781875351437,Volatility Dip
2024-03-07,INTRADAY_BUY,792.9817628516718,5.0,0.5030182818325462,667.5,1066.3843238741915,Volatility Dip
2024-03-11,INTRADAY_BUY,790.7674674974899,5.0,0.5093412531300672,662.5,1065.2704928296612,Volatility Dip
2024-03-12,INTRADAY_BUY,785.534524745301,5.0,0.5157063457421598,657.5,1062.6051392107033,Volatility Dip
2024-03-13,INTRADAY_BUY,784.6356300404226,5.0,0.5220787303351745,652.5,1062.1415735072435,Volatility Dip
2024-03-21,INTRADAY_SELL,799.0957200828591,10.0,0.5095645849722596,662.5,1069.6908789571312,Volatility Spike
2024-03-22,INTRADAY_BUY,795.6598420315254,5.0,0.51584867741462,657.5,1067.9400771838878,Volatility Dip
2024-03-25,INTRADAY_BUY,776.3744011853126,5.0,0.5222888691473283,652.5,1057.991708030011,Volatility Dip
2024-04-01,INTRADAY_BUY,790.1334895809864,5.0,0.5286169137953934,647.5,1065.1779267486856,Volatility Dip
2024-04-09,INTRADAY_BUY,762.9276902486939,10.0,0.5417243158831854,637.5,1050.7964810683125,Volatility Dip
2024-04-10,GAP_BUY,755.9262368427877,5.0,0.5483387178662189,632.5,1047.00362351181,Bearish Gap x1
2024-04-11,INTRADAY_BUY,743.3110882635941,5.0,0.5550653765680018,627.5,1040.0862491142032,Volatility Dip
2024-04-12,INTRADAY_SELL,762.2522795240678,5.0,0.5485058684703391,632.5,1050.5998485738446,Volatility Spike
2024-04-18,INTRADAY_BUY,714.203106250339,5.0,0.5555066781227231,627.5,1024.2445950580561,Volatility Dip
2024-04-19,INTRADAY_BUY,711.0330845445503,5.0,0.5625386997103019,622.5,1022.4836268306965,Volatility Dip
2024-04-22,INTRADAY_BUY,716.1051711641438,5.0,0.5695209143365023,617.5,1025.3368718425006,Volatility Dip
2024-04-25,GAP_BUY,718.3295457337575,5.0,0.5764815078825921,612.5,1026.603699681214,Bearish Gap x1
2024-04-29,INTRADAY_BUY,722.3600999653665,5.0,0.5834032633896304,607.5,1028.9272396622546,Volatility Dip
2024-05-02,INTRADAY_BUY,717.4394454966397,5.0,0.590372492683315,602.5,1026.0565137871865,Volatility Dip
2024-05-13,INTRADAY_BUY,756.0859597503235,5.0,0.5969854973761295,597.5,1048.872352740655,Volatility Dip
2024-05-22,INTRADAY_BUY,760.3821229062584,5.0,0.603561138556237,592.5,1051.4370998391098,Volatility Dip
2024-05-23,INTRADAY_BUY,755.5560287447902,5.0,0.610178781470564,587.5,1048.5242569522345,Volatility Dip
2024-06-03,INTRADAY_BUY,737.6237389941288,5.0,0.616957305175371,582.5,1037.582354243199,Volatility Dip
2024-06-05,INTRADAY_BUY,746.3864109819198,5.0,0.6236562481443649,577.5,1042.988548738922,Volatility Dip
2024-06-06,INTRADAY_BUY,745.383366094232,5.0,0.630364205723563,572.5,1042.3629935275462,Volatility Dip
2024-06-13,INTRADAY_BUY,730.5526220923251,5.0,0.6372083396692874,567.5,1033.014223364495,Volatility Dip
2024-06-14,GAP_BUY,732.8340945042497,5.0,0.6440311663329163,562.5,1034.4679966120987,Bearish Gap x1
2024-06-17,INTRADAY_SELL,749.3555381255511,5.0,0.6373587661895784,567.5,1045.1083212170288,Volatility Spike
2024-06-24,INTRADAY_SELL,770.2282822622636,10.0,0.624375602327264,577.5,1058.4117476669949,Volatility Spike
2024-06-25,INTRADAY_BUY,756.7471174599212,5.0,0.6309828293449008,572.5,1049.994437273459,Volatility Dip
2024-06-26,GAP_BUY,756.587774270464,5.0,0.6375914478952351,567.5,1049.8938944569386,Bearish Gap x1
2024-07-01,INTRADAY_BUY,753.2894278336797,5.0,0.6442290028843966,562.5,1047.790896976649,Volatility Dip
2024-07-15,INTRADAY_BUY,790.580979381715,5.0,0.6505534656913696,557.5,1071.815196046452,Volatility Dip
2024-07-16,INTRADAY_SELL,805.3123148359576,10.0,0.6381359230612945,567.5,1081.3987173804717,Volatility Spike
2024-07-17,INTRADAY_BUY,806.1357878111421,5.0,0.6443383520758607,562.5,1081.924205067607,Volatility Dip
2024-07-18,GAP_BUY,800.5769567300124,5.0,0.6505838478498368,557.5,1078.342437009324,Bearish Gap x1
2024-07-19,INTRADAY_BUY,794.0958543197745,5.0,0.6568803169382984,552.5,1074.1259364649623,Volatility Dip
2024-07-25,INTRADAY_SELL,805.7615768031292,10.0,0.6444696978570621,562.5,1081.7889199471426,Volatility Spike
2024-07-29,INTRADAY_BUY,817.2708055908686,5.0,0.6505876210298899,557.5,1089.2062691465449,Volatility Dip
2024-08-01,INTRADAY_BUY,838.2265037091818,5.0,0.6565525958641081,552.5,1102.8397869323587,Volatility Dip
2024-08-02,GAP_BUY,819.5855035411097,5.0,0.662653240614896,547.5,1090.6009898825077,Bearish Gap x1
2024-08-05,INTRADAY_SELL,805.4978737048907,5.0,0.65644589958617,552.5,1081.265776318954,Volatility Spike
2024-08-06,INTRADAY_SELL,815.0992538724304,5.0,0.6503116773104831,557.5,1087.5685629603036,Volatility Spike
2024-08-12,INTRADAY_BUY,813.5941309016914,5.0,0.6564572477000563,552.5,1086.5897639166437,Volatility Dip
2024-08-19,INTRADAY_BUY,832.1208831988297,5.0,0.6624659900606362,547.5,1098.7517847384438,Volatility Dip
2024-08-20,INTRADAY_BUY,828.1773586963245,5.0,0.6685033441943821,542.5,1096.1393338745634,Volatility Dip
2024-08-30,INTRADAY_BUY,855.6482543972107,5.0,0.6743468668969702,537.5,1114.5037195186208,Volatility Dip
2024-09-03,INTRADAY_BUY,856.3912950756743,5.0,0.68018531951641,532.5,1115.0047866721197,Volatility Dip
2024-09-04,GAP_BUY,843.8665367246439,5.0,0.6861104270807019,527.5,1106.4856299112582,Bearish Gap x1
2024-09-11,INTRADAY_BUY,841.6922162523537,5.0,0.6920508408132449,522.5,1104.9938059634048,Volatility Dip
2024-09-12,INTRADAY_BUY,843.9822811128075,5.0,0.697975135803665,517.5,1106.5786472755988,Volatility Dip
2024-09-18,INTRADAY_BUY,873.6662233852775,5.0,0.7036981451934821,512.5,1127.297300914414,Volatility Dip
2024-09-19,INTRADAY_BUY,899.0001596689325,5.0,0.7092598794670792,507.5,1145.124744887672,Volatility Dip
2024-09-20,INTRADAY_BUY,891.7372369519848,5.0,0.7148669123382088,502.5,1139.9734451968711,Volatility Dip
2024-09-25,INTRADAY_BUY,903.2831000802458,5.0,0.7204022755034842,497.5,1148.2272007216507,Volatility Dip
2024-09-30,INTRADAY_BUY,904.7874385079314,5.0,0.7259284353363897,492.5,1149.3109295480826,Volatility Dip
2024-10-01,INTRADAY_BUY,905.774418023733,5.0,0.7314485735744615,487.5,1150.0274060436975,Volatility Dip
2024-10-02,INTRADAY_BUY,900.5523717154578,5.0,0.7370007215194783,482.5,1146.2077477203698,Volatility Dip
2024-10-04,INTRADAY_BUY,920.5493316255344,5.0,0.7424322609581858,477.5,1160.9455216022923,Volatility Dip
2024-10-07,INTRADAY_BUY,912.1748941888233,5.0,0.7479136659298129,472.5,1154.728069081902,Volatility Dip
2024-10-08,INTRADAY_BUY,911.7438185511628,5.0,0.75339766252871,467.5,1154.4056617214464,Volatility Dip
2024-10-11,INTRADAY_SELL,946.3617431186788,10.0,0.7428308786612159,477.5,1180.486725172208,Volatility Spike
2024-10-14,INTRADAY_BUY,957.3717070419993,5.0,0.7480535105430881,472.5,1188.6652663473965,Volatility Dip
2024-10-17,INTRADAY_BUY,980.7797050909749,5.0,0.7531514953138233,467.5,1206.1757014627183,Volatility Dip
2024-10-18,INTRADAY_BUY,967.2503513971858,5.0,0.7583207878271603,462.5,1195.9860484976116,Volatility Dip
2024-10-25,INTRADAY_BUY,946.0461404556847,5.0,0.7636059423097858,457.5,1179.9064545511992,Volatility Dip
2024-10-30,INTRADAY_BUY,944.2927370227382,5.0,0.768900910494932,452.5,1178.5675452705348,Volatility Dip
2024-10-31,GAP_BUY,935.4789123567851,5.0,0.7742457664119974,447.5,1171.790587459941,Bearish Gap x1
2024-11-05,INTRADAY_SELL,974.6480864962731,10.0,0.7639856529017471,457.5,1202.1171547112936,Volatility Spike
2024-11-06,GAP_SELL,1008.8585321774327,10.0,0.7540734603781661,467.5,1228.253444391074,Bullish Gap x1
2024-11-07,INTRADAY_BUY,996.4840040113602,5.0,0.7590911023873428,462.5,1218.9221411163367,Volatility Dip
2024-11-12,INTRADAY_BUY,1010.0994445843255,5.0,0.7640411100591692,457.5,1229.2575009103584,Volatility Dip
2024-11-13,INTRADAY_BUY,994.9318784192392,5.0,0.7690665797505656,452.5,1217.6688568206898,Volatility Dip
2024-11-20,INTRADAY_BUY,989.1635923066068,5.0,0.7741213553598666,447.5,1213.232660749025,Volatility Dip
2024-11-21,INTRADAY_BUY,991.4441153441564,5.0,0.7791645039575709,442.5,1214.9980623337824,Volatility Dip
2024-11-25,INTRADAY_BUY,1004.9637793012629,5.0,0.7841398076480943,437.5,1225.5321045945943,Volatility Dip
2024-12-03,INTRADAY_BUY,987.9564093980962,17.5,0.8018531397683462,420.0,1212.195948830125,Volatility Dip
2024-12-04,INTRADAY_BUY,994.5773300711269,5.0,0.8068804009463608,415.0,1217.5049548599518,Volatility Dip
2024-12-05,INTRADAY_SELL,1016.9947425391895,5.0,0.8019639546847841,420.0,1235.5931256203621,Volatility Spike
2024-12-09,INTRADAY_BUY,1011.0282891488177,5.0,0.806909414721525,415.0,1230.8082450639772,Volatility Dip
2024-12-11,INTRADAY_SELL,1047.7414271011955,10.0,0.7973650751150754,425.0,1260.432421721721,Volatility Spike
2024-12-12,INTRADAY_BUY,1028.572619912224,5.0,0.8022261805958208,420.0,1245.1478843376203,Volatility Dip
2024-12-17,GAP_BUY,1023.3120883044888,5.0,0.807112275519496,415.0,1240.9277481580434,Bearish Gap x1
2024-12-18,INTRADAY_BUY,1010.3061933425985,5.0,0.8120612702232279,410.0,1230.4305306801848,Volatility Dip
2024-12-19,GAP_SELL,1008.2922109941867,10.0,0.8021435103804341,420.0,1228.795053616126,Bullish Gap x1
2024-12-20,INTRADAY_SELL,994.9169611452872,5.0,0.797117965339726,425.0,1218.0661837501148,Volatility Spike
2024-12-26,GAP_BUY,1012.6333761816776,5.0,0.8020555865139889,420.0,1232.188256457036,Bearish Gap x1
2024-12-27,INTRADAY_BUY,1009.131601248926,5.0,0.8070103416656578,415.0,1229.3796383095082,Volatility Dip
2024-12-30,GAP_BUY,1000.8209757173025,5.0,0.8120062401543124,410.0,1222.6728775597771,Bearish Gap x1
2025-01-07,INTRADAY_BUY,973.5037398181303,7.5,0.8197103708044948,402.5,1200.4911115458822,Volatility Dip
2025-01-10,GAP_BUY,949.4430457551118,5.0,0.8249766161283767,397.5,1180.7683110936716,Bearish Gap x1
2025-01-13,GAP_BUY,916.9419159591137,5.0,0.8304295242275446,392.5,1153.9556390142197,Bearish Gap x1
2025-01-15,GAP_SELL,988.1848653290795,30.0,0.8000708321927201,422.5,1213.1178875640876,Bullish Gap x3
2025-01-16,INTRADAY_BUY,978.8383470318224,5.0,0.805178927942301,417.5,1205.6400108918967,Volatility Dip
2025-01-21,INTRADAY_BUY,976.4117954586476,5.0,0.8102997181900788,412.5,1203.686202697611,Volatility Dip
2025-01-22,INTRADAY_BUY,974.9288805688117,5.0,0.8154282974122707,407.5,1202.4845971802772,Volatility Dip
2025-01-27,INTRADAY_SELL,997.2471676851162,10.0,0.8054006930990765,417.5,1220.6835600446834,Volatility Spike
2025-01-28,INTRADAY_SELL,1016.6786432159636,10.0,0.7955647433948829,427.5,1236.3336839051658,Volatility Spike
2025-01-30,INTRADAY_BUY,1029.5452167539365,5.0,0.8004212566578599,422.5,1246.5698761802746,Volatility Dip
2025-02-03,GAP_BUY,1021.8197770624361,15.0,0.815100949042678,407.5,1240.3862700341692,Bearish Gap x3
2025-02-04,INTRADAY_BUY,974.0237102247721,10.0,0.825367639570871,397.5,1201.427650594282,Volatility Dip
2025-02-11,INTRADAY_BUY,943.6534467062107,5.0,0.8306661949011698,392.5,1176.361017880822,Volatility Dip
2025-02-12,GAP_BUY,944.8402772875305,10.0,0.841249994343662,382.5,1177.3468779237992,Bearish Gap x2
2025-02-13,INTRADAY_BUY,942.7290941441562,5.0,0.8465537449450362,377.5,1175.570845116377,Volatility Dip
2025-02-19,INTRADAY_SELL,958.7395941939759,5.0,0.8413385644828133,382.5,1189.1245938919947,Volatility Spike
2025-02-21,INTRADAY_BUY,955.6802466890815,5.0,0.8465704399111507,377.5,1186.5506468539727,Volatility Dip
2025-02-24,INTRADAY_BUY,939.1759399366954,5.0,0.8518942560220457,372.5,1172.5785886261765,Volatility Dip
2025-02-25,INTRADAY_BUY,922.4212426096001,5.0,0.8573147729930715,367.5,1158.3053582118362,Volatility Dip
2025-02-28,INTRADAY_SELL,931.2708675159796,5.0,0.8519457657853868,372.5,1165.8922723795226,Volatility Spike
2025-03-04,GAP_BUY,922.862716362738,10.0,0.8627816136560352,362.5,1158.7289836064351,Bearish Gap x2
2025-03-05,INTRADAY_BUY,928.2469415415675,5.0,0.8681681113391801,357.5,1163.374394094513,Volatility Dip
2025-03-06,GAP_BUY,927.9695431842222,5.0,0.8735562192105258,352.5,1163.133565686528,Bearish Gap x1
2025-03-13,INTRADAY_BUY,883.9568744167082,5.0,0.8792126037522483,347.5,1124.686025160613,Volatility Dip
2025-03-14,INTRADAY_BUY,885.893159875754,5.0,0.8848566252059202,342.5,1126.3884317406685,Volatility Dip
2025-03-17,INTRADAY_SELL,930.3482584843549,5.0,0.879482293653835,347.5,1165.7248202686715,Volatility Spike
2025-03-19,INTRADAY_BUY,929.1315315255297,5.0,0.8848636630620936,342.5,1164.6547304521732,Volatility Dip
2025-03-21,GAP_BUY,923.652316428297,5.0,0.8902769553919767,337.5,1159.806372110531,Bearish Gap x1
2025-03-25,INTRADAY_BUY,939.58766688783,5.0,0.8955984386087172,332.5,1173.993247400748,Volatility Dip
2025-03-26,INTRADAY_BUY,943.9638080169318,5.0,0.9008952518525469,327.5,1177.912512563103,Volatility Dip
2025-03-27,INTRADAY_BUY,934.7760099801292,5.0,0.9062441268200445,322.5,1169.6352689367673,Volatility Dip
2025-03-28,INTRADAY_BUY,935.4827161001848,5.0,0.9115889610045219,317.5,1170.2757172074557,Volatility Dip
2025-04-02,INTRADAY_SELL,927.2707077111342,5.0,0.9061967923978569,322.5,1162.7897410123205,Volatility Spike
2025-04-04,GAP_BUY,830.9753922589036,25.0,0.9362819191451611,297.5,1075.5272350265693,Bearish Gap x5
2025-04-07,GAP_BUY,769.3498223507623,25.0,0.9687768899292084,272.5,1017.8283281645605,Bearish Gap x5
2025-04-08,GAP_SELL,827.4872909124609,20.0,0.94460733443314,292.5,1074.15056414612,Bullish Gap x2
2025-04-09,GAP_BUY,779.9796304896223,10.0,0.957428182066972,282.5,1029.2744796689476,Bearish Gap x2
2025-04-10,GAP_BUY,856.9018789282658,15.0,0.9749331034224493,267.5,1102.922008152062,Bearish Gap x3
2025-04-11,GAP_BUY,826.3863794877713,5.0,0.9809835419631949,262.5,1073.1714375800548,Bearish Gap x1
2025-04-14,GAP_SELL,874.2252679432585,10.0,0.9695448426179719,272.5,1120.1005998207008,Bullish Gap x1
2025-04-16,GAP_BUY,858.6069677610867,5.0,0.9753682288560758,267.5,1104.9579574286167,Bearish Gap x1
2025-04-17,INTRADAY_SELL,864.7464730619454,5.0,0.969586187349395,272.5,1110.9462358399678,Volatility Spike
2025-04-21,GAP_BUY,844.7327703614425,5.0,0.9755052189951787,267.5,1091.541226143843,Bearish Gap x1
2025-04-22,INTRADAY_SELL,863.6246354745812,5.0,0.9697156666889822,272.5,1109.9703391582627,Volatility Spike
2025-04-23,GAP_SELL,885.8196546062252,10.0,0.9584266871004166,282.5,1131.4931969326797,Bullish Gap x1
2025-04-24,INTRADAY_SELL,889.0195264205743,10.0,0.9471783402387198,292.5,1134.5600394748521,Volatility Spike
2025-04-25,INTRADAY_BUY,884.1794923711644,5.0,0.9528333006207924,287.5,1129.9756640572332,Volatility Dip
2025-04-28,INTRADAY_SELL,899.671893872466,10.0,0.9417181373394801,297.5,1144.7373401142609,Volatility Spike
2025-04-29,INTRADAY_BUY,881.8946762884701,5.0,0.9473877486144261,292.5,1127.9962118839817,Volatility Dip
2025-04-30,GAP_BUY,882.6921732029883,10.0,0.9587167263753973,282.5,1128.7517506903541,Bearish Gap x2
2025-05-01,INTRADAY_BUY,883.8987267961666,5.0,0.9643734830245706,277.5,1129.9084938014025,Volatility Dip
2025-05-02,INTRADAY_BUY,901.7710439479637,5.0,0.969918127680835,272.5,1147.1440825428008,Volatility Dip
2025-05-05,GAP_BUY,899.2360169508107,5.0,0.975478403187764,267.5,1144.6853139041018,Bearish Gap x1
2025-05-06,GAP_BUY,887.1057824540038,5.0,0.9811147095887531,262.5,1132.8525321268635,Bearish Gap x1
2025-05-12,GAP_SELL,936.7276936289866,20.0,0.959763787505391,282.5,1181.5373190985456,Bullish Gap x2
2025-05-15,INTRADAY_SELL,961.6698958640707,10.0,0.9493652089047633,292.5,1205.4759415844155,Volatility Spike
2025-05-19,GAP_BUY,954.0413724044249,5.0,0.9546060717694405,287.5,1198.233686816514,Bearish Gap x1
2025-05-21,GAP_BUY,963.5993521363246,5.0,0.9597949503100028,282.5,1207.3577923024345,Bearish Gap x1
2025-05-22,INTRADAY_BUY,941.0593970746023,5.0,0.9651081112173198,277.5,1185.724057253979,Volatility Dip
2025-06-02,INTRADAY_BUY,944.6512531609527,5.0,0.9704010698443996,272.5,1189.190586697241,Volatility Dip
2025-06-05,INTRADAY_BUY,962.657384725612,5.0,0.9755950257412062,267.5,1206.6637560313457,Volatility Dip
2025-06-06,INTRADAY_BUY,967.1929235205978,5.0,0.9807646251855444,262.5,1211.08860511879,Volatility Dip
2025-06-13,GAP_BUY,960.2007361867167,5.0,0.9859718696830405,257.5,1204.230915129049,Bearish Gap x1
2025-06-16,INTRADAY_BUY,960.2436419151306,5.0,0.9911788815097764,252.5,1204.2732189703133,Volatility Dip
2025-06-17,GAP_BUY,955.8224615355806,5.0,0.9964099784981933,247.5,1199.8910383467583,Bearish Gap x1
2025-06-25,INTRADAY_BUY,980.8190831073125,5.0,1.0015077585945589,242.5,1224.797921509575,Volatility Dip
2025-06-30,INTRADAY_BUY,1021.9408752891937,5.0,1.0064004095501096,237.5,1265.981715427042,Volatility Dip
2025-07-07,INTRADAY_BUY,1055.0523233378622,5.0,1.011139511004511,232.5,1299.3050903040191,Volatility Dip
2025-07-10,INTRADAY_BUY,1062.624468195666,5.0,1.0158448421442032,227.5,1306.9615851527942,Volatility Dip
2025-07-11,INTRADAY_BUY,1070.2454263353966,5.0,1.020516667761922,222.5,1314.7032961712364,Volatility Dip
2025-07-15,GAP_BUY,1048.8726772309528,25.0,1.0443517819208687,197.5,1292.8920494742579,Bearish Gap x5
2025-07-16,INTRADAY_SELL,1052.5029105693386,10.0,1.0348506205467964,207.5,1296.6832901299895,Volatility Spike
2025-07-17,INTRADAY_SELL,1082.8526922877202,10.0,1.0256157540952267,217.5,1328.0907805747165,Volatility Spike
2025-07-18,INTRADAY_BUY,1082.2364732260219,5.0,1.0302358164602434,212.5,1327.458776597065,Volatility Dip
2025-07-21,INTRADAY_BUY,1078.1000804665125,5.0,1.034873604816438,207.5,1323.1973166252717,Volatility Dip
2025-07-22,INTRADAY_BUY,1066.809645798656,5.0,1.0395604765743858,202.5,1311.5131438006024,Volatility Dip
2025-07-28,INTRADAY_BUY,1093.9841493011172,5.0,1.0441309267067704,197.5,1339.7626836122934,Volatility Dip
2025-07-29,INTRADAY_BUY,1093.3514542321275,5.0,1.048704021644035,192.5,1339.1020671235863,Volatility Dip
2025-07-30,INTRADAY_BUY,1087.46312366849,5.0,1.0533018787034385,187.5,1332.9269511807302,Volatility Dip
2025-08-06,INTRADAY_BUY,1084.2707173682259,5.0,1.0579132731826109,182.5,1329.5643836270774,Volatility Dip
2025-08-07,INTRADAY_BUY,1099.8238060124586,5.0,1.062459455919033,177.5,1346.0182025427969,Volatility Dip
2025-08-12,INTRADAY_SELL,1132.0849549136583,10.0,1.0536261965805034,187.5,1380.2943652516885,Volatility Spike
2025-08-13,INTRADAY_BUY,1135.3491583045334,5.0,1.0580301281494198,182.5,1383.7336154552813,Volatility Dip
2025-08-14,INTRADAY_BUY,1123.3094809377487,5.0,1.0624812612386072,177.5,1370.9952740680244,Volatility Dip
2025-08-15,INTRADAY_BUY,1132.4486932538227,5.0,1.066896472302725,172.5,1380.7055158963342,Volatility Dip
2025-08-22,INTRADAY_SELL,1126.6558587285606,10.0,1.0580206475133478,182.5,1374.5251611766985,Volatility Spike
2025-08-26,INTRADAY_BUY,1104.7196773804135,5.0,1.062546682581227,177.5,1351.316228382762,Volatility Dip
2025-08-29,INTRADAY_BUY,1101.6730785460766,22.5,1.0829701643183811,155.0,1348.0790748981813,Volatility Dip
2025-09-02,GAP_BUY,1094.8982985505809,5.0,1.0875367985040576,150.0,1340.7421902932385,Bearish Gap x1
2025-09-10,INTRADAY_BUY,1082.7986269483172,5.0,1.0921544622834176,145.0,1327.5833521759623,Volatility Dip
